""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_reference_url"	"publication_date"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"	"target_pathogen_taxonid_1"	"target_pathogen_taxonid_2"	"target_pathogen_taxonid_3"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"UNC50"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"UNC50"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SULT1A1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SULT1A1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"NDUFB5"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"NDUFB5"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"COX5A"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"COX5A"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"ERCC1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"ERCC1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"BLVRA"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"BLVRA"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"DMXL1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"DMXL1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CD302"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD302"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CYBB"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CYBB"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"HLA-DMB"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"HLA-DMB"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SLC31A1"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SLC31A1"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PUDP"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"HDHD1A"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CEBPA"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CEBPA"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TPST2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TPST2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CLN5"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CLN5"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PPID"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PPID"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"CHKB"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CHKB"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"LMO2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"LMO2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"PSMB9"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PSMB9"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"RGS19"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"RGS19"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SLC25A24"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SLC25A24"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"GTF3C2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"GTF3C2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"KYNU"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"KYNU"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"TBC1D8"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TBC1D8"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"KIAA0513"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"KIAA0513"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"FKBP5"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FKBP5"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"SLC7A7"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SLC7A7"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"DPYD"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"DPYD"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
""	"hipc_vac_gene_21743478_6"	"2011.07.12"	"hipc_vac_gene_21743478_6"	"FGL2"	""	""	"18"	"50"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FGL2"	"N"	"gene expression"	"up"	"3d vs 0d"	"time of vaccination"	"3"	"days"	"VO:0000044"	""	"2008"	""	""	""	"21743478"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=21743478"	"2011"	"Suppl Table 1B, Tab DEGs_LAIV"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3140559/bin/NIHMS301940-supplement-2.xlsx' target='_blank'>supplement-2.xlsx</a>"	"Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	"665"	"563"	"6"	"235"	"21743478_6_235"	"hipc_vac_gene_sig_21743478_6.txt"	"hipc_vac_gene_sig_complete_21743478_6.txt"	"504904"	"476294"	"461739"
